Id_vente,Id_bien,Date,Valeur
25128,24624,2020-03-16 00:00:00,269000
25129,24625,2020-05-14 00:00:00,60040
25130,24626,2020-05-07 00:00:00,208800
25131,24627,2020-05-18 00:00:00,169000
25132,24628,2020-02-07 00:00:00,105000
25133,24629,2020-02-21 00:00:00,190000
25134,24630,2020-02-27 00:00:00,130000
25135,24631,2020-03-06 00:00:00,440000
25136,24632,2020-03-13 00:00:00,173500
25137,24633,2020-04-02 00:00:00,160000
25138,24634,2020-05-14 00:00:00,295500
25139,24635,2020-06-08 00:00:00,243750
25140,24636,2020-06-18 00:00:00,224000
25141,24637,2020-06-11 00:00:00,163500
25142,24638,2020-01-02 00:00:00,224000
25143,24639,2020-01-06 00:00:00,372841
25144,24640,2020-01-13 00:00:00,245000
25145,24641,2020-01-14 00:00:00,197000
25146,24642,2020-01-14 00:00:00,82000
25147,24643,2020-01-15 00:00:00,157000
25148,24644,2020-01-15 00:00:00,309000
25149,24645,2020-01-24 00:00:00,154000
25150,24646,2020-01-24 00:00:00,139300
25151,24647,2020-01-31 00:00:00,565000
25152,24641,2020-02-06 00:00:00,258000
25153,24648,2020-02-10 00:00:00,214286
25154,24649,2020-02-20 00:00:00,213150
25155,24650,2020-02-29 00:00:00,260000
25156,24651,2020-03-04 00:00:00,235000
25157,24652,2020-03-05 00:00:00,635000
25158,24653,2020-03-10 00:00:00,449000
25159,24654,2020-03-13 00:00:00,342000
25160,24655,2020-03-16 00:00:00,276685
25161,24656,2020-04-10 00:00:00,310000
25162,24648,2020-04-10 00:00:00,253682
25163,24657,2020-05-13 00:00:00,166000
25164,24658,2020-05-14 00:00:00,110350
25165,24659,2020-05-25 00:00:00,356990
25166,24660,2020-05-28 00:00:00,138600
25167,24648,2020-05-29 00:00:00,259000
25168,24661,2020-06-04 00:00:00,175000
25169,24662,2020-06-10 00:00:00,186000
25170,24663,2020-06-15 00:00:00,213140
25171,24664,2020-06-16 00:00:00,113000
25172,24665,2020-06-24 00:00:00,300100
25173,24666,2020-06-25 00:00:00,322700
25174,24667,2020-06-25 00:00:00,190000
25175,24668,2020-06-26 00:00:00,465000
25176,24669,2020-06-26 00:00:00,253000
25177,24670,2020-06-27 00:00:00,421150
25178,24671,2020-06-29 00:00:00,200000
25179,24672,2020-06-30 00:00:00,0
25180,24673,2020-02-27 00:00:00,126500
25181,24674,2020-03-06 00:00:00,770000
25182,24675,2020-03-13 00:00:00,400000
25183,24676,2020-03-20 00:00:00,152000
25184,24677,2020-04-14 00:00:00,318000
25185,24678,2020-04-22 00:00:00,140000
25186,24679,2020-04-29 00:00:00,645000
25187,24680,2020-05-07 00:00:00,92500
25188,24681,2020-05-12 00:00:00,440000
25189,24682,2020-05-19 00:00:00,94000
25190,24683,2020-05-20 00:00:00,276000
25191,24684,2020-05-20 00:00:00,373200
25192,24676,2020-06-02 00:00:00,147000
25193,24685,2020-06-15 00:00:00,40000
25194,24686,2020-06-29 00:00:00,347350
25195,24687,2020-01-28 00:00:00,93000
25196,24688,2020-01-31 00:00:00,386000
25197,24689,2020-02-14 00:00:00,96000
25198,24690,2020-02-19 00:00:00,76000
25199,24691,2020-03-11 00:00:00,343000
25200,24692,2020-03-11 00:00:00,137000
25201,24693,2020-03-17 00:00:00,285000
25202,24694,2020-03-21 00:00:00,128000
25203,24695,2020-05-19 00:00:00,434800
25204,24696,2020-05-25 00:00:00,132900
25205,24697,2020-06-10 00:00:00,129000
25206,24698,2020-06-10 00:00:00,130000
25207,24699,2020-06-19 00:00:00,195000
25208,24700,2020-06-30 00:00:00,135000
25209,24701,2020-02-10 00:00:00,220749
25210,24702,2020-02-21 00:00:00,384050
25211,24703,2020-02-21 00:00:00,372000
25212,24704,2020-02-24 00:00:00,505000
25213,24705,2020-05-14 00:00:00,588000
25214,24706,2020-06-19 00:00:00,309750
25215,24707,2020-05-26 00:00:00,144000
25216,24708,2020-01-02 00:00:00,367000
25217,24709,2020-01-09 00:00:00,490530
25218,24710,2020-01-10 00:00:00,205000
25219,24711,2020-01-14 00:00:00,211000
25220,24712,2020-01-14 00:00:00,281000
25221,24713,2020-01-16 00:00:00,202000
25222,24714,2020-01-17 00:00:00,258000
25223,24715,2020-01-17 00:00:00,208780
25224,24716,2020-01-20 00:00:00,317000
25225,24717,2020-01-23 00:00:00,420000
25226,24718,2020-01-23 00:00:00,225000
25227,24719,2020-01-24 00:00:00,109040
25228,24720,2020-01-24 00:00:00,155000
25229,24721,2020-01-24 00:00:00,282000
25230,24722,2020-01-30 00:00:00,457000
25231,24723,2020-02-04 00:00:00,173520
25232,24724,2020-02-06 00:00:00,120400
25233,24725,2020-02-13 00:00:00,162000
25234,24726,2020-02-13 00:00:00,131000
25235,24727,2020-02-20 00:00:00,457500
25236,24728,2020-02-20 00:00:00,242000
25237,24729,2020-02-24 00:00:00,154830
25238,24730,2020-02-28 00:00:00,208550
25239,24731,2020-02-28 00:00:00,257000
25240,24732,2020-03-02 00:00:00,111000
25241,24733,2020-03-02 00:00:00,250000
25242,24734,2020-03-05 00:00:00,120000
25243,24735,2020-03-06 00:00:00,194900
25244,24736,2020-03-13 00:00:00,598400
25245,24737,2020-03-16 00:00:00,181000
25246,24738,2020-04-02 00:00:00,500000
25247,24739,2020-04-10 00:00:00,219500
25248,24740,2020-05-12 00:00:00,110385
25249,24741,2020-05-14 00:00:00,229250
25250,24742,2020-05-14 00:00:00,477150
25251,24743,2020-05-18 00:00:00,131570
25252,24744,2020-05-18 00:00:00,110000
25253,24745,2020-05-19 00:00:00,287000
25254,24746,2020-05-19 00:00:00,89000
25255,24747,2020-05-20 00:00:00,82980
25256,24748,2020-05-20 00:00:00,270000
25257,24719,2020-05-25 00:00:00,102000
25258,24749,2020-05-28 00:00:00,109900
25259,24750,2020-05-28 00:00:00,148000
25260,24751,2020-05-28 00:00:00,300000
25261,24752,2020-05-29 00:00:00,233000
25262,24753,2020-06-03 00:00:00,422000
25263,24754,2020-06-08 00:00:00,250014
25264,24755,2020-06-09 00:00:00,96507
25265,24756,2020-06-10 00:00:00,138000
25266,24757,2020-06-11 00:00:00,154150
25267,24758,2020-06-12 00:00:00,308879
25268,24759,2020-06-15 00:00:00,385000
25269,24760,2020-06-15 00:00:00,95000
25270,24719,2020-06-16 00:00:00,100000
25271,24719,2020-06-18 00:00:00,107250
25272,24761,2020-06-23 00:00:00,2187120
25273,24762,2020-06-24 00:00:00,273250
25274,24763,2020-06-25 00:00:00,292000
25275,24764,2020-06-30 00:00:00,350000
25276,24765,2020-02-17 00:00:00,122000
25277,24766,2020-05-26 00:00:00,127000
25278,24767,2020-01-09 00:00:00,364100
25279,24768,2020-01-13 00:00:00,242900
25280,24769,2020-01-16 00:00:00,63500
25281,24770,2020-01-16 00:00:00,322950
25282,24771,2020-01-17 00:00:00,246410
25283,24772,2020-01-20 00:00:00,104500
25284,24773,2020-01-27 00:00:00,160000
25285,24774,2020-01-28 00:00:00,147300
25286,24775,2020-01-28 00:00:00,131500
25287,24776,2020-01-28 00:00:00,41000
25288,24777,2020-01-29 00:00:00,393000
25289,24778,2020-01-30 00:00:00,248000
25290,24779,2020-01-30 00:00:00,104000
25291,24780,2020-01-31 00:00:00,230800
25292,24781,2020-02-03 00:00:00,123000
25293,24782,2020-02-04 00:00:00,59875
25294,24783,2020-02-06 00:00:00,69000
25295,24784,2020-02-10 00:00:00,133500
25296,24785,2020-02-11 00:00:00,71735
25297,24786,2020-02-13 00:00:00,73500
25298,24787,2020-02-14 00:00:00,74045
25299,24788,2020-02-17 00:00:00,146000
25300,24789,2020-02-19 00:00:00,179000
25301,24790,2020-02-20 00:00:00,140000
25302,24791,2020-02-20 00:00:00,166000
25303,24792,2020-02-24 00:00:00,360000
25304,24793,2020-02-28 00:00:00,306580
25305,24794,2020-03-05 00:00:00,56500
25306,24795,2020-03-06 00:00:00,23000
25307,24796,2020-03-06 00:00:00,185200
25308,24797,2020-03-09 00:00:00,143790
25309,24798,2020-03-16 00:00:00,141575
25310,24799,2020-03-20 00:00:00,112500
25311,24800,2020-03-24 00:00:00,147500
25312,24801,2020-03-27 00:00:00,295000
25313,24802,2020-03-30 00:00:00,194901
25314,24803,2020-04-20 00:00:00,87000
25315,24804,2020-04-21 00:00:00,117000
25316,24805,2020-04-29 00:00:00,132440
25317,24806,2020-04-30 00:00:00,55000
25318,24807,2020-04-30 00:00:00,91000
25319,24808,2020-05-04 00:00:00,148000
25320,24809,2020-05-07 00:00:00,48000
25321,24810,2020-05-11 00:00:00,165500
25322,24811,2020-05-13 00:00:00,124500
25323,24812,2020-05-14 00:00:00,225300
25324,24813,2020-05-14 00:00:00,290000
25325,24814,2020-05-15 00:00:00,93000
25326,24815,2020-05-15 00:00:00,223000
25327,24816,2020-05-18 00:00:00,85000
25328,24797,2020-05-19 00:00:00,124000
25329,24817,2020-05-20 00:00:00,171150
25330,24768,2020-05-22 00:00:00,175000
25331,24768,2020-05-22 00:00:00,195000
25332,24818,2020-05-26 00:00:00,109000
25333,24819,2020-05-26 00:00:00,46000
25334,24820,2020-05-28 00:00:00,118800
25335,24821,2020-05-28 00:00:00,149000
25336,24822,2020-05-28 00:00:00,115000
25337,24823,2020-05-28 00:00:00,330000
25338,24824,2020-05-28 00:00:00,307050
25339,24825,2020-05-29 00:00:00,141500
25340,24826,2020-05-29 00:00:00,213000
25341,24827,2020-05-29 00:00:00,94000
25342,24828,2020-05-29 00:00:00,263000
25343,24829,2020-06-03 00:00:00,115700
25344,24830,2020-06-04 00:00:00,108000
25345,24831,2020-06-04 00:00:00,138000
25346,24832,2020-06-04 00:00:00,186000
25347,24833,2020-06-05 00:00:00,278000
25348,24834,2020-06-08 00:00:00,233000
25349,24835,2020-06-08 00:00:00,83000
25350,24836,2020-06-09 00:00:00,208250
25351,24807,2020-06-09 00:00:00,77450
25352,24837,2020-06-09 00:00:00,128500
25353,24805,2020-06-10 00:00:00,122000
25354,24838,2020-06-10 00:00:00,29000
25355,24839,2020-06-11 00:00:00,305000
25356,24840,2020-06-11 00:00:00,98000
25357,24841,2020-06-12 00:00:00,69800
25358,24842,2020-06-15 00:00:00,220000
25359,24843,2020-06-18 00:00:00,289978
25360,24844,2020-06-22 00:00:00,121000
25361,24845,2020-06-23 00:00:00,65000
25362,24846,2020-06-24 00:00:00,410000
25363,24847,2020-06-29 00:00:00,167000
25364,24848,2020-06-30 00:00:00,96500
25365,24849,2020-03-10 00:00:00,255000
25366,24850,2020-03-11 00:00:00,225000
25367,24851,2020-05-22 00:00:00,150000
25368,24852,2020-01-16 00:00:00,354000
25369,24853,2020-01-17 00:00:00,220000
25370,24854,2020-01-17 00:00:00,93000
25371,24855,2020-01-20 00:00:00,219000
25372,24856,2020-01-20 00:00:00,169500
25373,24857,2020-01-22 00:00:00,232080
25374,24858,2020-01-22 00:00:00,137000
25375,24859,2020-01-23 00:00:00,324700
25376,24860,2020-01-27 00:00:00,126500
25377,24861,2020-01-28 00:00:00,79000
25378,24862,2020-01-30 00:00:00,92000
25379,24863,2020-01-31 00:00:00,152000
25380,24864,2020-02-03 00:00:00,107650
25381,24865,2020-02-03 00:00:00,177500
25382,24866,2020-02-04 00:00:00,190000
25383,24867,2020-02-04 00:00:00,141000
25384,24868,2020-02-05 00:00:00,154350
25385,24869,2020-02-11 00:00:00,218100
25386,24870,2020-02-12 00:00:00,215250
25387,24871,2020-02-13 00:00:00,369000
25388,24872,2020-02-13 00:00:00,265000
25389,24873,2020-02-13 00:00:00,400600
25390,24874,2020-02-14 00:00:00,297700
25391,24875,2020-02-17 00:00:00,225000
25392,24876,2020-02-20 00:00:00,95000
25393,24877,2020-02-28 00:00:00,246480
25394,24878,2020-03-02 00:00:00,151000
25395,24879,2020-03-09 00:00:00,158000
25396,24880,2020-03-10 00:00:00,145000
25397,24881,2020-03-13 00:00:00,87000
25398,24882,2020-03-16 00:00:00,243300
25399,24883,2020-03-19 00:00:00,228850
25400,24884,2020-03-19 00:00:00,260000
25401,24885,2020-03-24 00:00:00,80000
25402,24886,2020-03-26 00:00:00,281000
25403,24887,2020-04-03 00:00:00,160000
25404,24888,2020-04-10 00:00:00,410000
25405,24889,2020-04-15 00:00:00,70000
25406,24890,2020-04-15 00:00:00,124000
25407,24891,2020-04-16 00:00:00,114000
25408,24892,2020-04-17 00:00:00,400000
25409,24893,2020-04-23 00:00:00,185000
25410,24894,2020-04-29 00:00:00,300000
25411,24895,2020-05-04 00:00:00,120000
25412,24896,2020-05-11 00:00:00,179000
25413,24897,2020-05-14 00:00:00,798000
25414,24898,2020-05-15 00:00:00,230951
25415,24899,2020-05-15 00:00:00,88200
25416,24900,2020-05-18 00:00:00,272000
25417,24901,2020-05-19 00:00:00,314000
25418,24902,2020-05-19 00:00:00,230000
25419,24903,2020-05-19 00:00:00,366800
25420,24904,2020-05-20 00:00:00,106000
25421,24905,2020-05-20 00:00:00,136000
25422,24906,2020-05-25 00:00:00,208000
25423,24907,2020-05-25 00:00:00,135000
25424,24908,2020-05-27 00:00:00,183000
25425,24909,2020-05-27 00:00:00,347500
25426,24910,2020-06-05 00:00:00,175000
25427,24911,2020-06-09 00:00:00,205650
25428,24912,2020-06-09 00:00:00,232000
25429,24913,2020-06-09 00:00:00,155000
25430,24914,2020-06-15 00:00:00,127000
25431,24915,2020-06-15 00:00:00,156000
25432,24916,2020-06-24 00:00:00,105000
25433,24917,2020-06-25 00:00:00,200000
25434,24918,2020-01-07 00:00:00,132500
25435,24919,2020-01-17 00:00:00,125000
25436,24920,2020-01-23 00:00:00,195000
25437,24921,2020-01-24 00:00:00,157000
25438,24922,2020-02-17 00:00:00,72964
25439,24923,2020-02-26 00:00:00,112000
25440,24924,2020-02-26 00:00:00,210800
25441,24925,2020-03-13 00:00:00,122000
25442,24926,2020-04-08 00:00:00,62000
25443,24927,2020-04-24 00:00:00,118400
25444,24928,2020-05-29 00:00:00,294500
25445,24929,2020-06-03 00:00:00,206000
25446,24930,2020-06-12 00:00:00,70000
25447,24931,2020-06-15 00:00:00,110000
25448,24932,2020-02-05 00:00:00,288000
25449,24933,2020-02-13 00:00:00,166000
25450,24934,2020-01-06 00:00:00,235200
25451,24935,2020-01-07 00:00:00,287000
25452,24936,2020-01-07 00:00:00,468000
25453,24937,2020-01-07 00:00:00,111500
25454,24938,2020-01-13 00:00:00,288000
25455,24939,2020-01-13 00:00:00,127200
25456,24940,2020-01-14 00:00:00,129500
25457,24941,2020-01-15 00:00:00,44500
25458,24942,2020-01-17 00:00:00,31000
25459,24943,2020-01-20 00:00:00,106600
25460,24944,2020-01-20 00:00:00,67000
25461,24945,2020-01-20 00:00:00,47000
25462,24946,2020-01-20 00:00:00,53000
25463,24947,2020-01-21 00:00:00,125950
25464,24948,2020-01-21 00:00:00,136150
25465,24949,2020-01-23 00:00:00,134400
25466,24950,2020-01-23 00:00:00,33360
25467,24951,2020-01-23 00:00:00,42000
25468,24952,2020-01-28 00:00:00,43000
25469,24953,2020-01-29 00:00:00,407000
25470,24954,2020-01-29 00:00:00,54000
25471,24955,2020-01-30 00:00:00,57000
25472,24956,2020-01-31 00:00:00,77000
25473,24957,2020-02-03 00:00:00,144500
25474,24958,2020-02-03 00:00:00,63200
25475,24959,2020-02-04 00:00:00,465000
25476,24960,2020-02-04 00:00:00,630000
25477,24961,2020-02-04 00:00:00,76800
25478,24962,2020-02-04 00:00:00,114050
25479,24963,2020-02-05 00:00:00,67500
25480,24964,2020-02-05 00:00:00,81500
25481,24965,2020-02-06 00:00:00,131090
25482,24966,2020-02-10 00:00:00,250300
25483,24967,2020-02-11 00:00:00,71000
25484,24968,2020-02-13 00:00:00,40397
25485,24969,2020-02-20 00:00:00,259000
25486,24970,2020-02-21 00:00:00,133700
25487,24971,2020-02-21 00:00:00,130500
25488,24972,2020-02-25 00:00:00,116000
25489,24973,2020-02-25 00:00:00,146000
25490,24974,2020-02-25 00:00:00,223000
25491,24975,2020-02-26 00:00:00,90830
25492,24976,2020-02-27 00:00:00,272000
25493,24977,2020-02-28 00:00:00,125500
25494,24978,2020-03-03 00:00:00,236000
25495,24979,2020-03-03 00:00:00,301000
25496,24980,2020-03-04 00:00:00,226000
25497,24981,2020-03-05 00:00:00,72000
25498,24982,2020-03-05 00:00:00,375000
25499,24983,2020-03-05 00:00:00,206800
25500,24984,2020-03-06 00:00:00,146200
25501,24985,2020-03-09 00:00:00,171920
25502,24986,2020-03-09 00:00:00,198340
25503,24980,2020-03-12 00:00:00,293000
25504,24987,2020-03-13 00:00:00,204000
25505,24988,2020-03-13 00:00:00,61500
25506,24989,2020-03-16 00:00:00,92651
25507,24990,2020-03-26 00:00:00,106000
25508,24991,2020-03-31 00:00:00,559000
25509,24992,2020-04-10 00:00:00,221000
25510,24993,2020-04-14 00:00:00,120800
25511,24994,2020-04-15 00:00:00,90800
25512,24976,2020-04-21 00:00:00,262050
25513,24995,2020-04-24 00:00:00,184272
25514,24996,2020-04-24 00:00:00,119394
25515,24997,2020-04-27 00:00:00,205000
25516,24998,2020-04-28 00:00:00,98800
25517,24999,2020-04-29 00:00:00,129900
25518,25000,2020-04-29 00:00:00,133200
25519,25001,2020-04-29 00:00:00,187000
25520,25002,2020-04-30 00:00:00,117000
25521,25003,2020-04-30 00:00:00,82000
25522,25004,2020-05-05 00:00:00,246000
25523,25005,2020-05-06 00:00:00,58000
25524,25006,2020-05-06 00:00:00,87000
25525,25007,2020-05-11 00:00:00,123000
25526,25008,2020-05-11 00:00:00,63000
25527,25009,2020-05-12 00:00:00,168000
25528,25010,2020-05-13 00:00:00,15445
25529,25011,2020-05-13 00:00:00,217000
25530,25012,2020-05-13 00:00:00,127700
25531,25013,2020-05-14 00:00:00,192000
25532,25014,2020-05-14 00:00:00,153000
25533,25015,2020-05-14 00:00:00,61000
25534,25016,2020-05-15 00:00:00,66000
25535,25017,2020-05-15 00:00:00,17200
25536,25018,2020-05-15 00:00:00,270000
25537,25019,2020-05-15 00:00:00,162000
25538,25020,2020-05-15 00:00:00,128000
25539,25021,2020-05-15 00:00:00,340000
25540,25022,2020-05-18 00:00:00,86000
25541,25023,2020-05-19 00:00:00,307500
25542,25024,2020-05-19 00:00:00,102000
25543,25025,2020-05-19 00:00:00,179000
25544,25026,2020-05-19 00:00:00,142500
25545,25027,2020-05-19 00:00:00,91940
25546,25028,2020-05-19 00:00:00,81000
25547,25029,2020-05-19 00:00:00,542500
25548,25030,2020-05-19 00:00:00,102500
25549,25031,2020-05-19 00:00:00,345000
25550,25032,2020-05-20 00:00:00,157250
25551,25033,2020-05-20 00:00:00,131000
25552,25034,2020-05-20 00:00:00,201000
25553,25035,2020-05-20 00:00:00,207000
25554,25036,2020-05-20 00:00:00,158000
25555,25037,2020-05-20 00:00:00,107000
25556,25038,2020-05-20 00:00:00,171000
25557,25039,2020-05-20 00:00:00,124450
25558,25040,2020-05-20 00:00:00,52000
25559,25041,2020-05-20 00:00:00,143000
25560,25042,2020-05-20 00:00:00,76000
25561,25043,2020-05-20 00:00:00,165000
25562,25044,2020-05-25 00:00:00,228200
25563,25045,2020-05-26 00:00:00,595000
25564,25046,2020-05-26 00:00:00,104000
25565,25047,2020-05-26 00:00:00,40000
25566,25048,2020-05-27 00:00:00,387000
25567,25049,2020-05-27 00:00:00,68000
25568,25050,2020-05-27 00:00:00,332500
25569,25051,2020-05-27 00:00:00,113000
25570,25052,2020-05-27 00:00:00,147000
25571,25053,2020-05-28 00:00:00,59000
25572,25054,2020-05-28 00:00:00,235500
25573,25055,2020-05-28 00:00:00,68500
25574,25056,2020-05-28 00:00:00,101000
25575,25057,2020-05-28 00:00:00,284000
25576,25058,2020-05-29 00:00:00,314000
25577,25059,2020-05-29 00:00:00,92500
25578,25060,2020-05-29 00:00:00,92000
25579,25061,2020-05-29 00:00:00,64500
25580,25062,2020-05-29 00:00:00,111000
25581,25063,2020-06-02 00:00:00,215000
25582,25064,2020-06-04 00:00:00,74000
25583,24949,2020-06-05 00:00:00,46000
25584,25065,2020-06-08 00:00:00,161000
25585,25066,2020-06-09 00:00:00,89000
25586,25067,2020-06-10 00:00:00,91000
25587,25068,2020-06-10 00:00:00,141000
25588,25069,2020-06-10 00:00:00,138000
25589,24947,2020-06-11 00:00:00,110000
25590,25070,2020-06-11 00:00:00,126000
25591,25071,2020-06-11 00:00:00,455000
25592,25072,2020-06-12 00:00:00,112000
25593,25073,2020-06-12 00:00:00,65500
25594,25074,2020-06-12 00:00:00,68100
25595,25075,2020-06-12 00:00:00,65400
25596,25076,2020-06-12 00:00:00,105000
25597,25077,2020-06-12 00:00:00,55000
25598,25078,2020-06-15 00:00:00,77020
25599,25079,2020-06-15 00:00:00,535000
25600,25080,2020-06-15 00:00:00,146150
25601,25081,2020-06-16 00:00:00,155000
25602,25082,2020-06-16 00:00:00,56000
25603,25083,2020-06-16 00:00:00,100000
25604,25084,2020-06-16 00:00:00,332000
25605,25085,2020-06-18 00:00:00,85000
25606,25086,2020-06-19 00:00:00,134000
25607,25087,2020-06-19 00:00:00,96000
25608,25088,2020-06-19 00:00:00,98500
25609,25089,2020-06-23 00:00:00,424300
25610,25090,2020-06-24 00:00:00,159000
25611,25091,2020-06-25 00:00:00,130000
25612,25092,2020-06-25 00:00:00,142180
25613,25093,2020-06-25 00:00:00,124000
25614,25094,2020-06-26 00:00:00,140000
25615,25095,2020-06-26 00:00:00,250000
25616,25096,2020-06-26 00:00:00,234800
25617,25097,2020-06-26 00:00:00,65000
25618,25098,2020-06-26 00:00:00,45000
25619,25099,2020-06-29 00:00:00,262000
25620,25100,2020-06-29 00:00:00,248000
25621,25101,2020-06-29 00:00:00,75500
25622,25102,2020-06-29 00:00:00,201850
25623,25103,2020-06-29 00:00:00,269950
25624,25104,2020-06-29 00:00:00,93000
25625,25105,2020-06-29 00:00:00,66760
25626,25106,2020-06-29 00:00:00,154000
25627,25107,2020-06-30 00:00:00,52500
25628,25108,2020-06-30 00:00:00,95000
25629,25109,2020-06-30 00:00:00,80000
25630,25110,2020-06-30 00:00:00,114200
25631,25111,2020-06-30 00:00:00,75000
25632,25112,2020-04-28 00:00:00,240000
25633,25113,2020-05-28 00:00:00,456000
